Date ,Day,index level,contcpdret,d1,d2,d3,d4,d5
7/5/1999,Friday,1899.45,-0.038821733,0,0,0,0,1
10/5/1999,Monday,1862.38,-0.019709131,1,0,0,0,0
11/5/1999,Tuesday,1888.88,0.014128821,0,1,0,0,0
12/5/1999,Wednesday,1889.02,7.41E-05,0,0,1,0,0
13/5/1999,Thursday,1868.83,-0.010745609,0,0,0,1,0
14/5/1999,Friday,1883.28,0.007702371,0,0,0,0,1
17/5/1999,Monday,1880.45,-0.001503828,1,0,0,0,0
18/5/1999,Tuesday,1917.82,0.019678014,0,1,0,0,0
19/5/1999,Wednesday,1911.5,-0.00330085,0,0,1,0,0
20/5/1999,Thursday,1926.89,0.00801903,0,0,0,1,0
21/5/1999,Friday,1953.3,0.013612946,0,0,0,0,1
24/5/1999,Monday,1932.8,-0.010550521,1,0,0,0,0
25/5/1999,Tuesday,1896.21,-0.019112572,0,1,0,0,0
26/5/1999,Wednesday,1893.73,-0.001308728,0,0,1,0,0
27/5/1999,Thursday,1915.77,0.011571201,0,0,0,1,0
28/5/1999,Friday,1903.68,-0.006330776,0,0,0,0,1
31/5/1999,Monday,1903.86,9.45E-05,1,0,0,0,0
1/6/1999,Tuesday,1908.88,0.002633278,0,1,0,0,0
2/6/1999,Wednesday,1924.09,0.007936446,0,0,1,0,0
3/6/1999,Thursday,1942.1,0.009316733,0,0,0,1,0
4/6/1999,Friday,1928.37,-0.007094775,0,0,0,0,1
7/6/1999,Monday,1955.41,0.013924804,1,0,0,0,0
8/6/1999,Tuesday,1996.44,0.020765704,0,1,0,0,0
9/6/1999,Wednesday,2006.54,0.005046251,0,0,1,0,0
10/6/1999,Thursday,2030,0.011623947,0,0,0,1,0
11/6/1999,Friday,2067.17,0.018144729,0,0,0,0,1
14/6/1999,Monday,2058.38,-0.004261256,1,0,0,0,0
15/6/1999,Tuesday,2046.83,-0.005627011,0,1,0,0,0
16/6/1999,Wednesday,2043.8,-0.001481435,0,0,1,0,0
17/6/1999,Thursday,2057.34,0.006603066,0,0,0,1,0
18/6/1999,Friday,2070.63,0.006439023,0,0,0,0,1
21/6/1999,Monday,2120.38,0.023742409,1,0,0,0,0
22/6/1999,Tuesday,2123.23,0.001343196,0,1,0,0,0
23/6/1999,Wednesday,2167.47,0.020622075,0,0,1,0,0
24/6/1999,Thursday,2191.73,0.011130598,0,0,0,1,0
25/6/1999,Friday,2178.64,-0.005990357,0,0,0,0,1
28/6/1999,Monday,2163.66,-0.006899597,1,0,0,0,0
29/6/1999,Tuesday,2181.08,0.008018935,0,1,0,0,0
30/6/1999,Wednesday,2167.7,-0.006153469,0,0,1,0,0
1/7/1999,Thursday,2214.75,0.021472833,0,0,0,1,0
2/7/1999,Friday,2222.45,0.003470661,0,0,0,0,1
5/7/1999,Monday,2211.44,-0.004966304,1,0,0,0,0
6/7/1999,Tuesday,2175.51,-0.016380767,0,1,0,0,0
7/7/1999,Wednesday,2144.53,-0.014342706,0,0,1,0,0
8/7/1999,Thursday,2159.86,0.007122991,0,0,0,1,0
9/7/1999,Friday,2181.63,0.010028899,0,0,0,0,1
12/7/1999,Monday,2198.78,0.007830357,1,0,0,0,0
13/7/1999,Tuesday,2178.49,-0.009270685,0,1,0,0,0
14/7/1999,Wednesday,2178.63,6.43E-05,0,0,1,0,0
15/7/1999,Thursday,2157.72,-0.00964413,0,0,0,1,0
16/7/1999,Friday,2134.22,-0.010950868,0,0,0,0,1
19/7/1999,Monday,2121.34,-0.006053276,1,0,0,0,0
20/7/1999,Tuesday,2137.91,0.007780752,0,1,0,0,0
21/7/1999,Wednesday,2097.34,-0.019158841,0,0,1,0,0
22/7/1999,Thursday,2067.89,-0.014141111,0,0,0,1,0
23/7/1999,Friday,1990.15,-0.038318751,0,0,0,0,1
26/7/1999,Monday,1939.97,-0.025537504,1,0,0,0,0
27/7/1999,Tuesday,1999.42,0.030184629,0,1,0,0,0
28/7/1999,Wednesday,2077.65,0.038380309,0,0,1,0,0
29/7/1999,Thursday,2146.7,0.032694332,0,0,0,1,0
30/7/1999,Friday,2145.77,-0.000433317,0,0,0,0,1
2/8/1999,Monday,2128.65,-0.008010486,1,0,0,0,0
3/8/1999,Tuesday,2143.37,0.006891381,0,1,0,0,0
4/8/1999,Wednesday,2144,0.000293886,0,0,1,0,0
5/8/1999,Thursday,2082.13,-0.029281835,0,0,0,1,0
6/8/1999,Friday,2069.22,-0.006219684,0,0,0,0,1
9/8/1999,Monday,2069.22,0,1,0,0,0,0
10/8/1999,Tuesday,2022.56,-0.022807689,0,1,0,0,0
11/8/1999,Wednesday,1987.53,-0.017471374,0,0,1,0,0
12/8/1999,Thursday,2012.81,0.012639094,0,0,0,1,0
13/8/1999,Friday,1969.68,-0.021660663,0,0,0,0,1
16/8/1999,Monday,1998.59,0.014570839,1,0,0,0,0
17/8/1999,Tuesday,1983.52,-0.007568888,0,1,0,0,0
18/8/1999,Wednesday,2048.88,0.032420258,0,0,1,0,0
19/8/1999,Thursday,2070.02,0.010264967,0,0,0,1,0
20/8/1999,Friday,2087.42,0.008370585,0,0,0,0,1
23/8/1999,Monday,2123.97,0.017358125,1,0,0,0,0
24/8/1999,Tuesday,2120.02,-0.001861456,0,1,0,0,0
25/8/1999,Wednesday,2136.36,0.007677924,0,0,1,0,0
26/8/1999,Thursday,2162.54,0.012180011,0,0,0,1,0
27/8/1999,Friday,2154.63,-0.003664442,0,0,0,0,1
30/8/1999,Monday,2151.38,-0.001509518,1,0,0,0,0
31/8/1999,Tuesday,2117.17,-0.016029205,0,1,0,0,0
1/9/1999,Wednesday,2122.34,0.002438962,0,0,1,0,0
2/9/1999,Thursday,2118.21,-0.001947861,0,0,0,1,0
3/9/1999,Friday,2093.18,-0.011886952,0,0,0,0,1
6/9/1999,Monday,2099.78,0.003148137,1,0,0,0,0
7/9/1999,Tuesday,2105.42,0.002682395,0,1,0,0,0
8/9/1999,Wednesday,2097.4,-0.00381649,0,0,1,0,0
9/9/1999,Thursday,2127.42,0.014211496,0,0,0,1,0
10/9/1999,Friday,2133.07,0.002652279,0,0,0,0,1
13/9/1999,Monday,2139.23,0.002883695,1,0,0,0,0
14/9/1999,Tuesday,2142.5,0.00152742,0,1,0,0,0
15/9/1999,Wednesday,2120.58,-0.010283735,0,0,1,0,0
16/9/1999,Thursday,2087.14,-0.015894928,0,0,0,1,0
17/9/1999,Friday,2131.94,0.021237656,0,0,0,0,1
20/9/1999,Monday,2122.93,-0.004235153,1,0,0,0,0
21/9/1999,Tuesday,2109.04,-0.006564342,0,1,0,0,0
22/9/1999,Wednesday,2067.66,-0.019815335,0,0,1,0,0
23/9/1999,Thursday,2068.4,0.000357828,0,0,0,1,0
24/9/1999,Friday,2019.01,-0.024168069,0,0,0,0,1
27/9/1999,Monday,1990.38,-0.014281717,1,0,0,0,0
28/9/1999,Tuesday,2024.44,0.016967544,0,1,0,0,0
29/9/1999,Wednesday,2017.57,-0.003399302,0,0,1,0,0
30/9/1999,Thursday,2021.93,0.002158684,0,0,0,1,0
1/10/1999,Friday,2051.26,0.014401738,0,0,0,0,1
4/10/1999,Monday,2037.87,-0.006549094,1,0,0,0,0
5/10/1999,Tuesday,2064.72,0.013089479,0,1,0,0,0
6/10/1999,Wednesday,2100.71,0.017280759,0,0,1,0,0
7/10/1999,Thursday,2119.97,0.009126555,0,0,0,1,0
8/10/1999,Friday,2114.49,-0.002588289,0,0,0,0,1
11/10/1999,Monday,2122.23,0.003653774,1,0,0,0,0
12/10/1999,Tuesday,2118.27,-0.001867705,0,1,0,0,0
13/10/1999,Wednesday,2095.69,-0.010716863,0,0,1,0,0
14/10/1999,Thursday,2112.54,0.00800816,0,0,0,1,0
15/10/1999,Friday,2061.25,-0.02457842,0,0,0,0,1
18/10/1999,Monday,1993.45,-0.033445789,1,0,0,0,0
19/10/1999,Tuesday,1983.21,-0.005150062,0,1,0,0,0
20/10/1999,Wednesday,2025.48,0.021089965,0,0,1,0,0
21/10/1999,Thursday,2017.5,-0.003947588,0,0,0,1,0
22/10/1999,Friday,2017.38,-5.95E-05,0,0,0,0,1
25/10/1999,Monday,2022.36,0.002465506,1,0,0,0,0
26/10/1999,Tuesday,2013.53,-0.004375746,0,1,0,0,0
27/10/1999,Wednesday,1988.98,-0.012267456,0,0,1,0,0
28/10/1999,Thursday,2003.25,0.007148917,0,0,0,1,0
29/10/1999,Friday,2047.15,0.02167772,0,0,0,0,1
1/11/1999,Monday,2073.04,0.012567547,1,0,0,0,0
2/11/1999,Tuesday,2057.22,-0.007660572,0,1,0,0,0
3/11/1999,Wednesday,2087.99,0.014846324,0,0,1,0,0
4/11/1999,Thursday,2109.94,0.01045763,0,0,0,1,0
5/11/1999,Friday,2111.55,0.000762764,0,0,0,0,1
8/11/1999,Monday,2111.55,0,1,0,0,0,0
9/11/1999,Tuesday,2118.08,0.003087743,0,1,0,0,0
10/11/1999,Wednesday,2138.86,0.009762959,0,0,1,0,0
11/11/1999,Thursday,2153.67,0.006900387,0,0,0,1,0
12/11/1999,Friday,2185.82,0.014817681,0,0,0,0,1
15/11/1999,Monday,2225.91,0.018174777,1,0,0,0,0
16/11/1999,Tuesday,2238.86,0.005800987,0,1,0,0,0
17/11/1999,Wednesday,2228.86,-0.004476564,0,0,1,0,0
18/11/1999,Thursday,2203.66,-0.01137063,0,0,0,1,0
19/11/1999,Friday,2224.95,0.009614829,0,0,0,0,1
22/11/1999,Monday,2214.84,-0.004554277,1,0,0,0,0
23/11/1999,Tuesday,2210.96,-0.001753356,0,1,0,0,0
24/11/1999,Wednesday,2190.72,-0.009196553,0,0,1,0,0
25/11/1999,Thursday,2201.83,0.005058576,0,0,0,1,0
26/11/1999,Friday,2235.82,0.015319218,0,0,0,0,1
29/11/1999,Monday,2222.43,-0.006006859,1,0,0,0,0
30/11/1999,Tuesday,2237.13,0.006592603,0,1,0,0,0
1/12/1999,Wednesday,2208.63,-0.012821381,0,0,1,0,0
2/12/1999,Thursday,2227.3,0.008417676,0,0,0,1,0
3/12/1999,Friday,2227.81,0.000228951,0,0,0,0,1
6/12/1999,Monday,2243.84,0.007169644,1,0,0,0,0
7/12/1999,Tuesday,2299.87,0.024663916,0,1,0,0,0
8/12/1999,Wednesday,2351.33,0.022128526,0,0,1,0,0
9/12/1999,Thursday,2372.11,0.008798729,0,0,0,1,0
10/12/1999,Friday,2395.44,0.009787076,0,0,0,0,1
13/12/1999,Monday,2386.32,-0.0038145,1,0,0,0,0
14/12/1999,Tuesday,2369.25,-0.007178981,0,1,0,0,0
15/12/1999,Wednesday,2329.42,-0.01695414,0,0,1,0,0
16/12/1999,Thursday,2314.85,-0.006274419,0,0,0,1,0
17/12/1999,Friday,2372.47,0.024586716,0,0,0,0,1
20/12/1999,Monday,2369.66,-0.001185122,1,0,0,0,0
21/12/1999,Tuesday,2362.58,-0.002992243,0,1,0,0,0
22/12/1999,Wednesday,2383.66,0.008882879,0,0,1,0,0
23/12/1999,Thursday,2424.15,0.016843826,0,0,0,1,0
24/12/1999,Friday,2446.57,0.009206096,0,0,0,0,1
27/12/1999,Monday,2460.42,0.005645023,1,0,0,0,0
28/12/1999,Tuesday,2446.97,-0.005481543,0,1,0,0,0
29/12/1999,Wednesday,2472.69,0.010456102,0,0,1,0,0
30/12/1999,Thursday,2479.58,0.002782564,0,0,0,1,0
31/12/1999,Friday,2479.58,0,0,0,0,0,1
3/1/2000,Monday,2582.94,0.040839094,1,0,0,0,0
4/1/2000,Tuesday,2530.15,-0.020649696,0,1,0,0,0
5/1/2000,Wednesday,2391.03,-0.056554354,0,0,1,0,0
6/1/2000,Thursday,2359.21,-0.013397418,0,0,0,1,0
7/1/2000,Friday,2406.04,0.019655425,0,0,0,0,1
10/1/2000,Monday,2433.68,0.011422273,1,0,0,0,0
11/1/2000,Tuesday,2409.7,-0.009902257,0,1,0,0,0
12/1/2000,Wednesday,2427.56,0.007384379,0,0,1,0,0
13/1/2000,Thursday,2394.32,-0.013787372,0,0,0,1,0
14/1/2000,Friday,2392.53,-0.000747882,0,0,0,0,1
17/1/2000,Monday,2342.04,-0.021329039,1,0,0,0,0
18/1/2000,Tuesday,2319.77,-0.009554302,0,1,0,0,0
19/1/2000,Wednesday,2254.87,-0.028375721,0,0,1,0,0
20/1/2000,Thursday,2315.53,0.026546281,0,0,0,1,0
21/1/2000,Friday,2278.48,-0.016130049,0,0,0,0,1
24/1/2000,Monday,2264.64,-0.006092748,1,0,0,0,0
25/1/2000,Tuesday,2238.83,-0.011462398,0,1,0,0,0
26/1/2000,Wednesday,2259.5,0.009190142,0,0,1,0,0
27/1/2000,Thursday,2305.72,0.020249442,0,0,0,1,0
28/1/2000,Friday,2284.91,-0.009066356,0,0,0,0,1
31/1/2000,Monday,2230.28,-0.024199498,1,0,0,0,0
1/2/2000,Tuesday,2230.39,4.93E-05,0,1,0,0,0
2/2/2000,Wednesday,2271.4,0.018219923,0,0,1,0,0
3/2/2000,Thursday,2249.33,-0.009763987,0,0,0,1,0
4/2/2000,Friday,2258.91,0.004250002,0,0,0,0,1
7/2/2000,Monday,2258.91,0,1,0,0,0,0
8/2/2000,Tuesday,2245.8,-0.005820591,0,1,0,0,0
9/2/2000,Wednesday,2227.32,-0.008262736,0,0,1,0,0
10/2/2000,Thursday,2225.3,-0.000907331,0,0,0,1,0
11/2/2000,Friday,2234.92,0.004313695,0,0,0,0,1
14/2/2000,Monday,2236.16,0.000554676,1,0,0,0,0
15/2/2000,Tuesday,2199.36,-0.0165937,0,1,0,0,0
16/2/2000,Wednesday,2212.32,0.00587533,0,0,1,0,0
17/2/2000,Thursday,2230.05,0.007982268,0,0,0,1,0
18/2/2000,Friday,2177.36,-0.023910873,0,0,0,0,1
21/2/2000,Monday,2115.85,-0.028656511,1,0,0,0,0
22/2/2000,Tuesday,2106.62,-0.004371856,0,1,0,0,0
23/2/2000,Wednesday,2137.7,0.014645717,0,0,1,0,0
24/2/2000,Thursday,2123.67,-0.006584761,0,0,0,1,0
25/2/2000,Friday,2140.4,0.007847003,0,0,0,0,1
28/2/2000,Monday,2118.65,-0.010213634,1,0,0,0,0
29/2/2000,Tuesday,2120.5,0.000872817,0,1,0,0,0
1/3/2000,Wednesday,2114.05,-0.003046371,0,0,1,0,0
2/3/2000,Thursday,2110.17,-0.001837026,0,0,0,1,0
3/3/2000,Friday,2117.03,0.00324565,0,0,0,0,1
6/3/2000,Monday,2119.97,0.001387775,1,0,0,0,0
7/3/2000,Tuesday,2091.31,-0.013611274,0,1,0,0,0
8/3/2000,Wednesday,2072.58,-0.008996456,0,0,1,0,0
9/3/2000,Thursday,2082.29,0.004674042,0,0,0,1,0
10/3/2000,Friday,2096.24,0.006677014,0,0,0,0,1
13/3/2000,Monday,2042.66,-0.025892384,1,0,0,0,0
14/3/2000,Tuesday,2053.47,0.005278165,0,1,0,0,0
15/3/2000,Wednesday,2022.11,-0.015389524,0,0,1,0,0
16/3/2000,Thursday,2022.11,0,0,0,0,1,0
17/3/2000,Friday,2094.47,0.035159017,0,0,0,0,1
20/3/2000,Monday,2077.1,-0.008327848,1,0,0,0,0
21/3/2000,Tuesday,2118.54,0.019754482,0,1,0,0,0
22/3/2000,Wednesday,2133.64,0.007102269,0,0,1,0,0
23/3/2000,Thursday,2126.85,-0.003187429,0,0,0,1,0
24/3/2000,Friday,2146.2,0.009056825,0,0,0,0,1
27/3/2000,Monday,2217.07,0.032487668,1,0,0,0,0
28/3/2000,Tuesday,2207.63,-0.004266962,0,1,0,0,0
29/3/2000,Wednesday,2181.46,-0.011925165,0,0,1,0,0
30/3/2000,Thursday,2116.81,-0.030084139,0,0,0,1,0
31/3/2000,Friday,2132.59,0.007426965,0,0,0,0,1
3/4/2000,Monday,2071.68,-0.028977331,1,0,0,0,0
4/4/2000,Tuesday,2058.54,-0.006362879,0,1,0,0,0
5/4/2000,Wednesday,2055.3,-0.001575171,0,0,1,0,0
6/4/2000,Thursday,2111.51,0.026981509,0,0,0,1,0
7/4/2000,Friday,2150.51,0.018301692,0,0,0,0,1
10/4/2000,Monday,2126.93,-0.011025398,1,0,0,0,0
11/4/2000,Tuesday,2131.38,0.002090032,0,1,0,0,0
12/4/2000,Wednesday,2135.39,0.001879643,0,0,1,0,0
13/4/2000,Thursday,2163.9,0.013262849,0,0,0,1,0
14/4/2000,Friday,2189.76,0.0118798,0,0,0,0,1
17/4/2000,Monday,1999.39,-0.090949815,1,0,0,0,0
18/4/2000,Tuesday,2007.17,0.003883636,0,1,0,0,0
19/4/2000,Wednesday,2058.91,0.025450947,0,0,1,0,0
20/4/2000,Thursday,2080.27,0.010320976,0,0,0,1,0
21/4/2000,Friday,2080.27,0,0,0,0,0,1
24/4/2000,Monday,2049.78,-0.014765223,1,0,0,0,0
25/4/2000,Tuesday,2066.96,0.008346458,0,1,0,0,0
26/4/2000,Wednesday,2108.8,0.020040137,0,0,1,0,0
27/4/2000,Thursday,2151.72,0.020148457,0,0,0,1,0
28/4/2000,Friday,2164.11,0.005741669,0,0,0,0,1
1/5/2000,Monday,2164.11,0,1,0,0,0,0
2/5/2000,Tuesday,2166.85,0.001265309,0,1,0,0,0
3/5/2000,Wednesday,2145.23,-0.010027727,0,0,1,0,0
4/5/2000,Thursday,2120.8,-0.011453397,0,0,0,1,0
5/5/2000,Friday,2118.36,-0.001151172,0,0,0,0,1
8/5/2000,Monday,2079.38,-0.018572432,1,0,0,0,0
9/5/2000,Tuesday,2089.48,0.004845459,0,1,0,0,0
10/5/2000,Wednesday,2057.22,-0.015559674,0,0,1,0,0
11/5/2000,Thursday,2003.72,-0.026350104,0,0,0,1,0
12/5/2000,Friday,2026.65,0.011378731,0,0,0,0,1
15/5/2000,Monday,2011.46,-0.007523357,1,0,0,0,0
16/5/2000,Tuesday,2054.65,0.021244691,0,1,0,0,0
17/5/2000,Wednesday,2011.83,-0.021060762,0,0,1,0,0
18/5/2000,Thursday,2011.83,0,0,0,0,1,0
19/5/2000,Friday,1992.42,-0.009694775,0,0,0,0,1
22/5/2000,Monday,1929.88,-0.031892155,1,0,0,0,0
23/5/2000,Tuesday,1905.78,-0.012566451,0,1,0,0,0
24/5/2000,Wednesday,1871.94,-0.017916047,0,0,1,0,0
25/5/2000,Thursday,1850.24,-0.011659966,0,0,0,1,0
26/5/2000,Friday,1820.63,-0.016132765,0,0,0,0,1
29/5/2000,Monday,1833.61,0.007104106,1,0,0,0,0
30/5/2000,Tuesday,1799.23,-0.018927906,0,1,0,0,0
31/5/2000,Wednesday,1795.13,-0.002281353,0,0,1,0,0
1/6/2000,Thursday,1837.26,0.023197889,0,0,0,1,0
2/6/2000,Friday,1910.4,0.039037313,0,0,0,0,1
5/6/2000,Monday,1982.43,0.037010721,1,0,0,0,0
6/6/2000,Tuesday,2001.72,0.009683446,0,1,0,0,0
7/6/2000,Wednesday,2034.87,0.016425124,0,0,1,0,0
8/6/2000,Thursday,2060.27,0.012405107,0,0,0,1,0
9/6/2000,Friday,2042.61,-0.00860864,0,0,0,0,1
12/6/2000,Monday,2042.06,-0.0002693,1,0,0,0,0
13/6/2000,Tuesday,2018.63,-0.011540039,0,1,0,0,0
14/6/2000,Wednesday,2036.18,0.00865644,0,0,1,0,0
15/6/2000,Thursday,2035.67,-0.0002505,0,0,0,1,0
16/6/2000,Friday,2012.2,-0.011596352,0,0,0,0,1
19/6/2000,Monday,1996.18,-0.007993297,1,0,0,0,0
20/6/2000,Tuesday,2010.08,0.006939168,0,1,0,0,0
21/6/2000,Wednesday,2029.34,0.009536095,0,0,1,0,0
22/6/2000,Thursday,2028.62,-0.000354858,0,0,0,1,0
23/6/2000,Friday,2034.31,0.002800936,0,0,0,0,1
26/6/2000,Monday,2027.12,-0.003540629,1,0,0,0,0
27/6/2000,Tuesday,2036.44,0.004587119,0,1,0,0,0
28/6/2000,Wednesday,2061.16,0.012065746,0,0,1,0,0
29/6/2000,Thursday,2049.71,-0.005570611,0,0,0,1,0
30/6/2000,Friday,2037.97,-0.005744105,0,0,0,0,1
3/7/2000,Monday,2070.81,0.015985621,1,0,0,0,0
4/7/2000,Tuesday,2072.42,0.000777171,0,1,0,0,0
5/7/2000,Wednesday,2080.33,0.003809528,0,0,1,0,0
6/7/2000,Thursday,2064.75,-0.007517381,0,0,0,1,0
7/7/2000,Friday,2092.63,0.013412494,0,0,0,0,1
10/7/2000,Monday,2098.11,0.002615291,1,0,0,0,0
11/7/2000,Tuesday,2107.08,0.004266163,0,1,0,0,0
12/7/2000,Wednesday,2113.37,0.002980727,0,0,1,0,0
13/7/2000,Thursday,2085.01,-0.013510178,0,0,0,1,0
14/7/2000,Friday,2079.89,-0.002458644,0,0,0,0,1
17/7/2000,Monday,2107.94,0.01339616,1,0,0,0,0
18/7/2000,Tuesday,2106.47,-0.000697607,0,1,0,0,0
19/7/2000,Wednesday,2137.21,0.014487679,0,0,1,0,0
20/7/2000,Thursday,2133.25,-0.001854602,0,0,0,1,0
21/7/2000,Friday,2126.7,-0.003075156,0,0,0,0,1
24/7/2000,Monday,2098.96,-0.013129499,1,0,0,0,0
25/7/2000,Tuesday,2098.3,-0.000314491,0,1,0,0,0
26/7/2000,Wednesday,2079.17,-0.009158717,0,0,1,0,0
27/7/2000,Thursday,2057.02,-0.010710442,0,0,0,1,0
28/7/2000,Friday,2039.02,-0.008789033,0,0,0,0,1
31/7/2000,Monday,2051.21,0.005960563,1,0,0,0,0
1/8/2000,Tuesday,2074.08,0.011087819,0,1,0,0,0
2/8/2000,Wednesday,2065.92,-0.003942034,0,0,1,0,0
3/8/2000,Thursday,2045.03,-0.010163188,0,0,0,1,0
4/8/2000,Friday,2052.73,0.003758155,0,0,0,0,1
7/8/2000,Monday,2059.32,0.003205217,1,0,0,0,0
8/8/2000,Tuesday,2045.02,-0.006968262,0,1,0,0,0
9/8/2000,Wednesday,2045.02,0,0,0,1,0,0
10/8/2000,Thursday,2084.33,0.019039891,0,0,0,1,0
11/8/2000,Friday,2101,0.007965961,0,0,0,0,1
14/8/2000,Monday,2127.14,0.012364933,1,0,0,0,0
15/8/2000,Tuesday,2153.44,0.012288209,0,1,0,0,0
16/8/2000,Wednesday,2185.87,0.014947355,0,0,1,0,0
17/8/2000,Thursday,2207.05,0.009642864,0,0,0,1,0
18/8/2000,Friday,2185.52,-0.009802996,0,0,0,0,1
21/8/2000,Monday,2200.69,0.006917161,1,0,0,0,0
22/8/2000,Tuesday,2210.51,0.004452311,0,1,0,0,0
23/8/2000,Wednesday,2190.45,-0.009116256,0,0,1,0,0
24/8/2000,Thursday,2173.96,-0.007556613,0,0,0,1,0
25/8/2000,Friday,2166.29,-0.003534362,0,0,0,0,1
28/8/2000,Monday,2176.11,0.004522852,1,0,0,0,0
29/8/2000,Tuesday,2166.68,-0.004342837,0,1,0,0,0
30/8/2000,Wednesday,2165.34,-0.000618649,0,0,1,0,0
31/8/2000,Thursday,2147.77,-0.008147298,0,0,0,1,0
1/9/2000,Friday,2160.7,0.006002149,0,0,0,0,1
4/9/2000,Monday,2190.06,0.013496697,1,0,0,0,0
5/9/2000,Tuesday,2177.9,-0.005567831,0,1,0,0,0
6/9/2000,Wednesday,2163.39,-0.006684674,0,0,1,0,0
7/9/2000,Thursday,2141.49,-0.010174587,0,0,0,1,0
8/9/2000,Friday,2135.05,-0.003011783,0,0,0,0,1
11/9/2000,Monday,2119.61,-0.007257956,1,0,0,0,0
12/9/2000,Tuesday,2086.06,-0.01595499,0,1,0,0,0
13/9/2000,Wednesday,2082.09,-0.001904922,0,0,1,0,0
14/9/2000,Thursday,2077.02,-0.002438023,0,0,0,1,0
15/9/2000,Friday,2053.69,-0.011295999,0,0,0,0,1
18/9/2000,Monday,2016.26,-0.018393865,1,0,0,0,0
19/9/2000,Tuesday,2014.42,-0.000912997,0,1,0,0,0
20/9/2000,Wednesday,2006.59,-0.003894549,0,0,1,0,0
21/9/2000,Thursday,1988.81,-0.008900294,0,0,0,1,0
22/9/2000,Friday,1932.99,-0.028468443,0,0,0,0,1
25/9/2000,Monday,1977.6,0.022815961,1,0,0,0,0
26/9/2000,Tuesday,1989.48,0.00598931,0,1,0,0,0
27/9/2000,Wednesday,1970.29,-0.009692558,0,0,1,0,0
28/9/2000,Thursday,1964.94,-0.00271903,0,0,0,1,0
29/9/2000,Friday,1997.03,0.016199366,0,0,0,0,1
2/10/2000,Monday,1972.95,-0.012131192,1,0,0,0,0
3/10/2000,Tuesday,1978.14,0.002627125,0,1,0,0,0
4/10/2000,Wednesday,1976.69,-0.000733281,0,0,1,0,0
5/10/2000,Thursday,1995.01,0.009225334,0,0,0,1,0
6/10/2000,Friday,1962.97,-0.01619043,0,0,0,0,1
9/10/2000,Monday,1887.18,-0.039374981,1,0,0,0,0
10/10/2000,Tuesday,1913.81,0.014012368,0,1,0,0,0
11/10/2000,Wednesday,1846.56,-0.035771571,0,0,1,0,0
12/10/2000,Thursday,1865.85,0.010392265,0,0,0,1,0
13/10/2000,Friday,1860.4,-0.002925195,0,0,0,0,1
16/10/2000,Monday,1883.37,0.012271207,1,0,0,0,0
17/10/2000,Tuesday,1818.45,-0.035078235,0,1,0,0,0
